DEPTH_LSF,UCAV,RHON,GR_RAB,GRMA,BPHI,TNPH,A40B,RES_BD,P16B,VCO,VSH
153.1139,,,76.14249,57.94215,,,,,,,
153.1749,,,75.24899,58.21397,,,,,,,
153.2054,,,74.72928,57.97971,,,,,,,
153.2359,,,74.21038,57.74582,,,,,,,
153.2663,,,73.69171,57.51202,,,,,,,
153.3273,,,72.87224,56.98232,,,,,,,
153.3578,,,72.57121,56.68604,,,,,,,
153.3883,,,72.27065,56.39023,,,,,,,
153.4187,,,71.97021,56.09455,,,,,,,
153.4797,,,72.0608,55.59053,,,,,,,
153.5102,,,72.45271,55.38202,,,,,,,
153.5407,,,72.84402,55.17382,,,,,,,
153.5711,,,73.23516,54.96572,,,,,,,
153.6321,,,74.08792,55.01542,,,,,,,
153.6626,,,74.54829,55.27285,,,,,,,
153.6931,,,75.00883,55.5304,,,,,,,
153.7235,,,75.4692,55.78784,,,,,,,
153.7845,,,75.96384,56.18108,,,,,,,
153.815,,,75.9976,56.31638,,,,,,,
153.8455,,,76.03137,56.45174,,,,,,,
153.8759,,,76.06513,56.58703,,,,,,,
153.9369,,,76.20175,56.50896,,,,,,,
153.9674,,,76.30439,56.2958,,,,,,,
153.9979,,,76.40708,56.08254,,,,,,,
154.0283,,,76.50973,55.86938,,,,,,,
154.0893,,,77.56882,55.65573,,,,,,,
154.1198,,,78.52363,55.65552,,,,,,,
154.1503,,,79.47887,55.6553,,,,,,,
154.1807,,,80.43559,55.65509,,,,,,,
154.2417,,,82.27161,55.53371,,,,,,,
154.2722,,,83.15209,55.41273,,,,,,,
154.3027,,,84.03297,55.29169,,,,,,,
154.3331,,,84.91521,55.17046,,,,,,,
154.3941,,,84.965,55.47839,,,,,,,
154.4246,,,84.13567,55.90671,,,,,,,
154.4551,,,83.30597,56.33523,,,,,,,
154.4855,,,82.47498,56.76442,,,,,,,
154.5465,,,80.94328,57.3818,,,,,,,
154.577,,,80.24149,57.57074,,,,,,,
154.6075,,,79.53939,57.75976,,,,,,,
154.6379,,,78.8362,57.94909,,,,,,,
154.6989,,,78.91949,58.46656,,,,,,,
154.7294,,,79.7038,58.79481,,,,,,,
154.7599,,,80.49003,59.12386,,,,,,,
154.7903,,,81.27435,59.4521,,,,,,,
154.8513,,,82.57883,59.74338,,,,,,,
154.8818,,,83.09853,59.70641,,,,,,,
154.9123,,,83.61949,59.66935,,,,,,,
154.9427,,,84.13918,59.63239,,,,,,,
155.0037,,,84.33212,59.37543,,,,,,,
155.0342,,,84.00478,59.15514,,,,,,,
155.0647,,,83.67796,58.9352,,,,,,,
155.0951,,,83.35128,58.71536,,,,,,,
155.1561,,,82.77746,58.71711,,,,,,,
155.1866,,,82.53007,58.93915,,,,,,,
155.2171,,,82.28307,59.16084,,,,,,,
155.2475,,,82.03618,59.38243,,,,,,,
155.3085,,,81.63327,59.52107,,,,,,,
155.339,,,81.47711,59.43784,,,,,,,
155.3695,,,81.32121,59.35474,,,,,,,
155.3999,,,81.16537,59.27169,,,,,,,
155.4609,,,80.71304,58.89238,,,,,,,
155.4914,,,80.41611,58.59565,,,,,,,
155.5219,,,80.11964,58.29939,,,,,,,
155.5523,,,79.82331,58.00325,,,,,,,
155.6133,,,79.3287,57.38237,,,,,,,
155.6438,,,79.1311,57.05854,,,,,,,
155.6743,,,78.9334,56.73456,,,,,,,
155.7047,,,78.73579,56.41073,,,,,,,
155.7657,,,78.27576,55.785,,,,,,,
155.7962,,,78.01404,55.484,,,,,,,
155.8267,,,77.7522,55.18287,,,,,,,
155.8571,,,77.49048,54.88186,,,,,,,
155.9181,,,76.88163,54.31509,,,,,,,
155.9486,,,76.5354,54.05013,,,,,,,
155.9791,,,76.18903,53.78504,,,,,,,
156.0095,,,75.8421,53.51955,,,,,,,
156.0705,,,75.59469,52.98375,,,,,,,
156.101,,,75.69313,52.71315,,,,,,,
156.1315,,,75.79161,52.44244,,,,,,,
156.1619,,,75.89025,52.1713,,,,,,,
156.2229,,,76.74152,51.88231,,,,,,,
156.2534,,,77.49338,51.86381,,,,,,,
156.2839,,,78.24557,51.84531,,,,,,,
156.3143,,,78.99893,51.82677,,,,,,,
156.3753,,,80.37391,52.4666,,,,,,,
156.4058,,,80.99652,53.12413,,,,,,,
156.4363,,,81.61941,53.78194,,,,,,,
156.4667,,,82.24327,54.44079,,,,,,,
156.5277,,,83.22217,55.42236,,,,,,,
156.5582,,,83.57818,55.74616,,,,,,,
156.5887,,,83.93433,56.0701,,,,,,,
156.6191,,,84.29105,56.39455,,,,,,,
156.6801,,,84.66891,57.49957,,,,,,,
156.7106,,,84.69073,58.2801,,,,,,,
156.7411,,,84.71261,59.06254,,,,,,,
156.7715,,,84.73444,59.84306,,,,,,,
156.8325,,,84.41774,60.50856,,,,,,,
156.863,,,84.07878,60.39325,,,,,,,
156.8935,,,83.74036,60.27813,,,,,,,
156.9239,,,83.40208,60.16306,,,,,,,
156.9849,,,83.47177,59.8059,,,,,,,
157.0154,,,83.88043,59.56351,,,,,,,
157.0459,,,84.28845,59.32149,,,,,,,
157.0763,,,84.6963,59.07958,,,,,,,
157.1373,,,85.39977,58.06132,,,,,,,
157.1678,,,85.69567,57.28384,,,,,,,
157.1983,,,85.99111,56.50758,,,,,,,
157.2287,,,86.28642,55.73166,,,,,,,
157.2897,,,86.53689,55.02475,,,,,,,
157.3202,,,86.49179,55.09437,,,,,,,
157.3507,,,86.44675,55.16388,,,,,,,
157.3811,,,86.40175,55.23336,,,,,,,
157.4421,,,87.31945,55.28429,,,,,,,
157.4726,,,88.28404,55.26565,,,,,,,
157.5031,,,89.24712,55.24703,,,,,,,
157.5335,,,90.20978,55.22842,,,,,,,
157.5945,,,91.96977,55.19489,,,,,,,
157.625,,,92.76466,55.18001,,,,,,,
157.6555,,,93.5599,55.16513,,,,,,,
157.6859,,,94.35478,55.15025,,,,,,,
157.7469,,,94.48438,54.87121,,,,,,,
157.7774,,,93.81942,54.60754,,,,,,,
157.8079,,,93.15417,54.34375,,,,,,,
157.8383,,,92.48921,54.08008,,,,,,,
157.8993,,,90.19485,53.14892,,,,,,,
157.9298,,,88.56893,52.48285,,,,,,,
157.9603,,,86.94231,51.81647,,,,,,,
157.9907,,,85.31313,51.14906,,,,,,,
158.0517,,,82.84158,50.47435,,,,,,,
158.0822,,,81.99622,50.46534,,,,,,,
158.1127,,,81.1505,50.45633,,,,,,,
158.1431,,,80.30345,50.4473,,,,,,,
158.2041,,,79.94691,50.10041,,,,,,,
158.2346,,,80.43472,49.76297,,,,,,,
158.2651,,,80.92274,49.42538,,,,,,,
158.2955,,,81.41153,49.08727,,,,,,,
158.3565,,,82.39782,49.17664,,,,,,,
158.387,,,82.89586,49.60286,,,,,,,
158.4175,,,83.39412,50.02927,,,,,,,
158.4479,,,83.89316,50.45635,,,,,,,
158.5089,,,83.92059,50.77014,,,,,,,
158.5394,,,83.45052,50.65787,,,,,,,
158.5699,,,82.98023,50.54555,,,,,,,
158.6003,,,82.50922,50.43305,,,,,,,
158.6613,,,81.20927,50.81201,,,,,,,
158.6918,,,80.38012,51.30283,,,,,,,
158.7223,,,79.54893,51.79485,,,,,,,
158.7527,,,78.71978,52.28567,,,,,,,
158.8137,,,77.86759,52.42895,,,,,,,
158.8442,,,77.8447,52.08084,,,,,,,
158.8747,,,77.82184,51.73328,,,,,,,
158.9051,,,77.79899,51.38588,,,,,,,
158.9661,,,78.0832,51.27128,,,,,,,
158.9966,,,78.39072,51.50455,,,,,,,
159.0271,,,78.69776,51.73747,,,,,,,
159.0575,,,79.00467,51.97028,,,,,,,
159.1185,,,79.42056,51.92238,,,,,,,
159.149,,,79.52957,51.6411,,,,,,,
159.1795,,,79.63841,51.36026,,,,,,,
159.2099,,,79.7472,51.07954,,,,,,,
159.2709,,,79.7998,51.16268,,,,,,,
159.3014,,,79.74343,51.52738,,,,,,,
159.3319,,,79.68716,51.89153,,,,,,,
159.3623,,,79.63091,52.2555,,,,,,,
159.4233,,,79.67314,52.46927,,,,,,,
159.4538,,,79.77188,52.31847,,,,,,,
159.4843,,,79.87047,52.1679,,,,,,,
159.5147,,,79.96901,52.0174,,,,,,,
159.5757,,,80.28902,51.91428,,,,,,,
159.6062,,,80.50998,51.96172,,,,,,,
159.6367,,,80.73104,52.00919,,,,,,,
159.6671,,,80.952,52.05664,,,,,,,
159.7281,,,80.75169,52.41452,,,,,,,
159.7586,,,80.33088,52.72437,,,,,,,
159.7891,,,79.90989,53.03435,,,,,,,
159.8195,,,79.48909,53.3442,,,,,,,
159.8805,,,78.53576,53.72741,,,,,,,
159.911,,,78.0046,53.80025,,,,,,,
159.9415,,,77.47322,53.87312,,,,,,,
159.9719,,,76.941,53.94611,,,,,,,
160.0329,,,76.82279,53.72477,,,,,,,
160.0634,,,77.23487,53.43105,,,,,,,
160.0939,,,77.64712,53.1372,,,,,,,
160.1243,,,78.06002,52.84288,,,,,,,
160.1853,,,79.00272,51.46485,,,,,,,
160.2158,,,79.53285,50.38179,,,,,,,
160.2463,,,80.06322,49.29826,,,,,,,
160.2767,,,80.59441,48.21303,,,,,,,
160.3377,,,80.90596,46.80398,,,,,,,
160.3682,,,80.68775,46.4781,,,,,,,
160.3987,,,80.46944,46.15208,,,,,,,
160.4291,,,80.25079,45.82555,,,,,,,
160.4901,,,79.95222,45.68655,,,,,,,
160.5206,,,79.87192,45.87324,,,,,,,
160.5511,,,79.7914,46.06038,,,,,,,
160.5815,,,79.7111,46.24706,,,,,,,
160.6425,,,80.15447,47.36745,,,,,,,
160.673,,,80.67775,48.30042,,,,,,,
160.7035,,,81.2023,49.23567,,,,,,,
160.7339,,,81.72558,50.16864,,,,,,,
160.7949,,,82.84065,51.02243,,,,,,,
160.8254,,,83.43314,50.94292,,,,,,,
160.8559,,,84.0247,50.86353,,,,,,,
160.8863,,,84.61601,50.78417,,,,,,,
160.9473,,,85.41072,51.40694,,,,,,,
160.9778,,,85.6142,52.11017,,,,,,,
161.0083,,,85.81736,52.81231,,,,,,,
161.0387,,,86.02042,53.51414,,,,,,,
161.0997,,,86.09254,54.67675,,,,,,,
161.1302,,,85.96125,55.13792,,,,,,,
161.1606,,,85.83015,55.59838,,,,,,,
161.1911,,,85.69913,56.05862,,,,,,,
161.2521,,,85.45229,57.16502,,,,,,,
161.2826,,,85.33638,57.81203,,,,,,,
161.313,,,85.22064,58.45803,,,,,,,
161.3435,,,85.10496,59.10374,,,,,,,
161.4045,,,85.30138,58.83503,,,,,,,
161.435,,,85.61298,57.92186,,,,,,,
161.4654,,,85.92471,57.00829,,,,,,,
161.4959,,,86.2363,56.09512,,,,,,,
161.5569,,,86.94914,54.49363,,,,,,,
161.5874,,,87.34933,53.80753,,,,,,,
161.6178,,,87.74969,53.12113,,,,,,,
161.6483,,,88.14988,52.43503,,,,,,,
161.7093,,,88.43844,51.34403,,,,,,,
161.7398,,,88.32652,50.94063,,,,,,,
161.7702,,,88.21456,50.53706,,,,,,,
161.8007,,,88.10264,50.13365,,,,,,,
161.8617,,,87.58371,49.52871,,,,,,,
161.8922,,,87.17747,49.32801,,,,,,,
161.9226,,,86.77105,49.12722,,,,,,,
161.9531,,,86.36401,48.92612,,,,,,,
162.0141,,,85.48766,48.68548,,,,,,,
162.0446,,,85.01798,48.64548,,,,,,,
162.075,,,84.5481,48.60547,,,,,,,
162.1055,,,84.0775,48.5654,,,,,,,
162.1665,,,83.21057,48.69807,,,,,,,
162.197,,,82.81364,48.87051,,,,,,,
162.2274,,,82.41653,49.04303,,,,,,,
162.2579,,,82.01881,49.21581,,,,,,,
162.3189,,,81.2956,49.62178,,,,,,,
162.3494,,,80.9696,49.85509,,,,,,,
162.3798,,,80.64346,50.0885,,,,,,,
162.4103,,,80.3168,50.32228,,,,,,,
162.4713,,,79.38754,50.35585,,,,,,,
162.5018,,,78.78481,50.15628,,,,,,,
162.5322,,,78.18061,49.95623,,,,,,,
162.5627,,,77.57788,49.75666,,,,,,,
162.6237,,,76.50294,49.09929,,,,,,,
162.6542,,,76.03116,48.64184,,,,,,,
162.6846,,,75.55823,48.18328,,,,,,,
162.7151,,,75.08645,47.72583,,,,,,,
162.7761,,,74.89595,47.26049,,,,,,,
162.8066,,,75.17777,47.25271,,,,,,,
162.837,,,75.45915,47.24495,,,,,,,
162.8675,,,75.74042,47.23719,,,,,,,
162.9285,,,76.57674,47.2171,,,,,,,
162.959,,,77.13255,47.20476,,,,,,,
162.9894,,,77.68749,47.19244,,,,,,,
163.0199,,,78.2422,47.18013,,,,,,,
163.0809,,,79.07508,47.24151,,,,,,,
163.1114,,,79.3534,47.31535,,,,,,,
163.1418,,,79.63129,47.38907,,,,,,,
163.1723,,,79.90906,47.46276,,,,,,,
163.2333,,,80.53655,47.69501,,,,,,,
163.2638,,,80.88673,47.85381,,,,,,,
163.2942,,,81.23637,48.01237,,,,,,,
163.3247,,,81.58585,48.17086,,,,,,,
163.3857,,,82.00557,48.37121,,,,,,,
163.4162,,,82.07536,48.41284,,,,,,,
163.4466,,,82.14516,48.45449,,,,,,,
163.4771,,,82.21495,48.49612,,,,,,,
163.5381,,,81.66426,48.9807,,,,,,,
163.5686,,,81.04483,49.42282,,,,,,,
163.599,,,80.42513,49.86512,,,,,,,
163.6295,,,79.80569,50.30724,,,,,,,
163.6905,,,79.08028,50.8075,,,,,,,
163.721,,,78.97524,50.86499,,,,,,,
163.7514,,,78.87017,50.92251,,,,,,,
163.7819,,,78.76493,50.98012,,,,,,,
163.8429,,,79.30064,51.10519,,,,,,,
163.8734,,,79.94035,51.1727,,,,,,,
163.9038,,,80.58037,51.24023,,,,,,,
163.9343,,,81.22137,51.30787,,,,,,,
163.9953,,,82.0714,51.27965,,,,,,,
164.0258,,,82.28169,51.18407,,,,,,,
164.0562,,,82.49208,51.08845,,,,,,,
164.0867,,,82.7028,50.99269,,,,,,,
164.1477,,,82.65144,50.98566,,,,,,,
164.1782,,,82.39012,51.07409,,,,,,,
164.2086,,,82.12868,51.16254,,,,,,,
164.2391,,,81.86685,51.25115,,,,,,,
164.3001,,,81.80025,51.47758,,,,,,,
164.3306,,,81.99472,51.61546,,,,,,,
164.361,,,82.18928,51.7534,,,,,,,
164.3915,,,82.38414,51.89156,,,,,,,
164.4525,,,82.70364,51.81636,,,,,,,
164.483,,,82.82854,51.60344,,,,,,,
164.5134,,,82.95377,51.39001,,,,,,,
164.5439,,,83.07867,51.1771,,,,,,,
164.6049,,,82.6682,51.00585,,,,,,,
164.6354,,,82.13209,51.04762,,,,,,,
164.6658,,,81.59682,51.08931,,,,,,,
164.6963,,,81.06178,51.13099,,,,,,,
164.7573,,,80.2113,51.59259,,,,,,,
164.7878,,,79.89558,52.01312,,,,,,,
164.8182,,,79.58035,52.433,,,,,,,
164.8487,,,79.26526,52.85269,,,,,,,
164.9097,,,79.31264,53.85475,,,,,,,
164.9402,,,79.67585,54.43785,,,,,,,
164.9706,,,80.0385,55.02005,,,,,,,
165.0011,,,80.40099,55.60199,,,,,,,
165.0621,,,81.50488,56.57164,,,,,,,
165.0926,,,82.24738,56.95966,,,,,,,
165.123,,,82.9887,57.34707,,,,,,,
165.1535,,,83.72971,57.73432,,,,,,,
165.2145,,,84.71925,58.47092,,,,,,,
165.245,,,84.96766,58.82064,,,,,,,
165.2754,,,85.21568,59.16981,,,,,,,
165.3059,,,85.46359,59.51883,,,,,,,
165.3669,,,85.39957,59.94208,,,,,,,
165.3974,,,85.08799,60.01584,,,,,,,
165.4278,,,84.77627,60.08962,,,,,,,
165.4583,,,84.46468,60.16338,,,,,,,
165.5193,,,84.78242,59.53803,,,,,,,
165.5498,,,85.41098,58.84006,,,,,,,
165.5802,,,86.03983,58.14178,,,,,,,
165.6107,,,86.66839,57.44381,,,,,,,
165.6717,,,88.6526,55.58517,,,,,,,
165.7022,,,90.00527,54.42725,,,,,,,
165.7326,,,91.35854,53.26882,,,,,,,
165.7631,,,92.71393,52.10858,,,,,,,
165.8241,,,94.53395,50.10113,,,,,,,
165.8546,,,95.00137,49.25218,,,,,,,
165.885,,,95.469,48.40287,,,,,,,
165.9155,,,95.93736,47.55222,,,,,,,
165.9765,,,95.97029,46.65336,,,,,,,
166.007,,,95.53653,46.60319,,,,,,,
166.0374,,,95.10258,46.55299,,,,,,,
166.0679,,,94.66795,46.50272,,,,,,,
166.1289,,,93.38834,46.91479,,,,,,,
166.1594,,,92.54333,47.37651,,,,,,,
166.1898,,,91.69794,47.83844,,,,,,,
166.2203,,,90.85123,48.30108,,,,,,,
166.2813,,,89.14477,49.67952,,,,,,,
166.3118,,,88.28407,50.59541,,,,,,,
166.3422,,,87.42299,51.5117,,,,,,,
166.3727,,,86.56057,52.42942,,,,,,,
166.4337,,,85.38105,53.93922,,,,,,,
166.4642,,,85.06255,54.53258,,,,,,,
166.4946,,,84.74326,55.1274,,,,,,,
166.5251,,,84.42477,55.72076,,,,,,,
166.5861,,,84.22324,56.54288,,,,,,,
166.6166,,,84.34044,56.77181,,,,,,,
166.647,,,84.45745,57.00037,,,,,,,
166.6775,,,84.57442,57.22884,,,,,,,
166.7385,,,84.43794,56.68404,,,,,,,
166.769,,,84.18407,55.90949,,,,,,,
166.7994,,,83.93058,55.13615,,,,,,,
166.8299,,,83.67722,54.36315,,,,,,,
166.8909,,,82.81686,53.31085,,,,,,,
166.9214,,,82.209,53.03151,,,,,,,
166.9518,,,81.60208,52.7526,,,,,,,
166.9823,,,80.99544,52.47382,,,,,,,
167.0433,,,80.27734,51.68111,,,,,,,
167.0738,,,80.16612,51.16645,,,,,,,
167.1042,,,80.05508,50.65259,,,,,,,
167.1347,,,79.94408,50.13895,,,,,,,
167.1957,,,79.57467,50.03088,,,,,,,
167.2262,,,79.31584,50.43771,,,,,,,
167.2566,,,79.05741,50.8439,,,,,,,
167.2871,,,78.7991,51.24991,,,,,,,
167.3481,,,77.83453,51.25069,,,,,,,
167.3786,,,77.12984,50.84579,,,,,,,
167.409,,,76.42484,50.44072,,,,,,,
167.4395,,,75.72015,50.03583,,,,,,,
167.5005,,,75.09507,49.83354,,,,,,,
167.531,,,75.17538,50.03629,,,,,,,
167.5614,,,75.25571,50.23913,,,,,,,
167.5919,,,75.33602,50.44188,,,,,,,
167.6529,,,76.22246,50.78079,,,,,,,
167.6834,,,77.02723,50.91648,,,,,,,
167.7138,,,77.83235,51.05223,,,,,,,
167.7443,,,78.63873,51.18819,,,,,,,
167.8053,,,80.03352,51.73882,,,,,,,
167.8358,,,80.62312,52.15327,,,,,,,
167.8662,,,81.21297,52.56789,,,,,,,
167.8967,,,81.80376,52.98317,,,,,,,
167.9577,,,82.45564,54.06077,,,,,,,
167.9882,,,82.51804,54.72327,,,,,,,
168.0186,,,82.58048,55.38606,,,,,,,
168.0491,,,82.64301,56.04989,,,,,,,
168.1101,,,82.63173,56.74483,,,,,,,
168.1406,,,82.55814,56.77736,,,,,,,
168.171,,,82.48452,56.80991,,,,,,,
168.2015,,,82.41079,56.84249,,,,,,,
168.2625,,,82.2318,57.09224,,,,,,,
168.293,,,82.1265,57.30925,,,,,,,
168.3234,,,82.02094,57.5268,,,,,,,
168.3539,,,81.91563,57.74382,,,,,,,
168.4149,,,81.51096,57.97291,,,,,,,
168.4454,,,81.21183,57.98495,,,,,,,
168.4758,,,80.91197,57.99702,,,,,,,
168.5063,,,80.61284,58.00906,,,,,,,
168.5673,,,80.55683,58.18191,,,,,,,
168.5978,,,80.80039,58.34295,,,,,,,
168.6282,,,81.04356,58.50374,,,,,,,
168.6587,,,81.28663,58.66446,,,,,,,
168.7197,,,82.20017,58.67905,,,,,,,
168.7502,,,82.87159,58.53263,,,,,,,
168.7806,,,83.54196,58.38644,,,,,,,
168.8111,,,84.21204,58.24031,,,,,,,
168.8721,,,84.79417,57.49655,,,,,,,
168.9026,,,84.70568,56.89798,,,,,,,
168.933,,,84.61732,56.30033,,,,,,,
168.9635,,,84.52901,55.70296,,,,,,,
169.0245,,,83.79571,54.23674,,,,,,,
169.055,,,83.14957,53.36671,,,,,,,
169.0854,,,82.50444,52.49805,,,,,,,
169.1159,,,81.85959,51.62976,,,,,,,
169.1769,,,81.24525,50.74495,,,,,,,
169.2074,,,81.27628,50.72926,,,,,,,
169.2378,,,81.30733,50.71355,,,,,,,
169.2683,,,81.33836,50.69786,,,,,,,
169.3293,,,81.76793,51.15393,,,,,,,
169.3598,,,82.16571,51.62487,,,,,,,
169.3902,,,82.56367,52.09602,,,,,,,
169.4207,,,82.96146,52.56695,,,,,,,
169.4817,,,83.11431,53.69661,,,,,,,
169.5122,,,82.86929,54.35367,,,,,,,
169.5426,,,82.62418,55.01101,,,,,,,
169.5731,,,82.37917,55.66807,,,,,,,
169.6341,,,81.88844,56.28383,,,,,,,
169.6646,,,81.64342,56.24169,,,,,,,
169.695,,,81.39831,56.19952,,,,,,,
169.7255,,,81.1528,56.15729,,,,,,,
169.7865,,,81.47182,56.07859,,,,,,,
169.817,,,82.03498,56.04207,,,,,,,
169.8474,,,82.5984,56.00554,,,,,,,
169.8779,,,83.1627,55.96894,,,,,,,
169.9389,,,83.75848,56.44775,,,,,,,
169.9694,,,83.79122,56.96246,,,,,,,
169.9998,,,83.82397,57.47739,,,,,,,
170.0303,,,83.85677,57.99313,,,,,,,
170.0913,,,83.03032,59.04989,,,,,,,
170.1218,,,82.17201,59.59147,,,,,,,
170.1522,,,81.31332,60.13328,,,,,,,
170.1827,,,80.45329,60.67594,,,,,,,
170.2437,,,79.65537,61.5326,,,,,,,
170.2742,,,79.71573,61.8474,,,,,,,
170.3046,,,79.77624,62.16297,,,,,,,
170.3351,,,79.83659,62.47777,,,,,,,
170.3961,,,80.19282,62.83184,,,,,,,
170.4266,,,80.48847,62.87102,,,,,,,
170.457,,,80.78484,62.9103,,,,,,,
170.4875,,,81.0805,62.94949,,,,,,,
170.5485,,,80.90541,62.89218,,,,,,,
170.579,,,80.43388,62.79553,,,,,,,
170.6094,,,79.96308,62.69904,,,,,,,
170.6399,,,79.49249,62.60258,,,,,,,
170.7009,,,78.89784,62.54541,,,,,,,
170.7314,,,78.77381,62.58481,,,,,,,
170.7618,,,78.64996,62.62415,,,,,,,
170.7923,,,78.52618,62.66347,,,,,,,
170.8533,,,78.99989,62.69997,,,,,,,
170.8838,,,79.59853,62.69713,,,,,,,
170.9142,,,80.19624,62.69429,,,,,,,
170.9447,,,80.79368,62.69146,,,,,,,
171.0057,,,81.96424,63.01387,,,,,,,
171.0362,,,82.53799,63.33976,,,,,,,
171.0666,,,83.11083,63.66513,,,,,,,
171.0971,,,83.68343,63.99037,,,,,,,
171.1581,,,84.40081,64.11272,,,,,,,
171.1886,,,84.54477,63.9099,,,,,,,
171.219,,,84.68878,63.70701,,,,,,,
171.2495,,,84.83273,63.5042,,,,,,,
171.3105,,,85.33037,63.27243,,,,,,,
171.341,,,85.68326,63.24375,,,,,,,
171.3714,,,86.0363,63.21507,,,,,,,
171.4019,,,86.3892,63.18639,,,,,,,
171.4629,,,87.3911,63.07817,,,,,,,
171.4934,,,88.03862,62.9988,,,,,,,
171.5238,,,88.68642,62.91939,,,,,,,
171.5543,,,89.33524,62.83986,,,,,,,
171.6153,,,90.25014,62.76445,,,,,,,
171.6458,,,90.51749,62.76835,,,,,,,
171.6762,,,90.78494,62.77226,,,,,,,
171.7067,,,91.05283,62.77618,,,,,,,
171.7677,,,90.69865,62.47881,,,,,,,
171.7982,,,90.07802,62.17791,,,,,,,
171.8286,,,89.45712,61.87689,,,,,,,
171.8591,,,88.83524,61.57539,,,,,,,
171.9201,,,87.23669,61.12801,,,,,,,
171.9506,,,86.25971,60.98161,,,,,,,
171.981,,,85.2823,60.83514,,,,,,,
172.0115,,,84.30336,60.68844,,,,,,,
172.0725,,,83.0377,60.42713,,,,,,,
172.103,,,82.74921,60.31233,,,,,,,
172.1334,,,82.46058,60.19748,,,,,,,
172.1639,,,82.17151,60.08244,,,,,,,
172.2249,,,81.89079,60.05911,,,,,,,
172.2554,,,81.89856,60.15052,,,,,,,
172.2858,,,81.90636,60.24214,,,,,,,
172.3163,,,81.91412,60.33355,,,,,,,
172.3773,,,82.11531,60.55122,,,,,,,
172.4078,,,82.30898,60.67764,,,,,,,
172.4382,,,82.50235,60.80385,,,,,,,
172.4687,,,82.69563,60.93001,,,,,,,
172.5297,,,83.04326,61.20642,,,,,,,
172.5602,,,83.19777,61.35685,,,,,,,
172.5906,,,83.35204,61.50704,,,,,,,
172.6211,,,83.50625,61.65716,,,,,,,
172.6821,,,83.29219,61.8021,,,,,,,
172.7126,,,82.92323,61.79681,,,,,,,
172.743,,,82.55486,61.79155,,,,,,,
172.7735,,,82.18664,61.78627,,,,,,,
172.8345,,,81.76154,61.70596,,,,,,,
172.865,,,81.70483,61.63079,,,,,,,
172.8954,,,81.64819,61.55573,,,,,,,
172.9259,,,81.59158,61.48071,,,,,,,
172.9869,,,81.92095,61.60566,,,,,,,
173.0174,,,82.30774,61.8061,,,,,,,
173.0478,,,82.69394,62.00622,,,,,,,
173.0783,,,83.07996,62.20626,,,,,,,
173.1393,,,83.42366,62.70449,,,,,,,
173.1698,,,83.38103,63.00192,,,,,,,
173.2002,,,83.33839,63.29948,,,,,,,
173.2307,,,83.29576,63.59692,,,,,,,
173.2917,,,82.93917,63.84656,,,,,,,
173.3222,,,82.62579,63.7985,,,,,,,
173.3526,,,82.31226,63.75042,,,,,,,
173.3831,,,81.99888,63.70237,,,,,,,
173.4441,,,81.70421,63.20233,,,,,,,
173.4746,,,81.7233,62.75111,,,,,,,
173.505,,,81.74242,62.29969,,,,,,,
173.5355,,,81.76154,61.84756,,,,,,,
173.5965,,,81.859,61.43077,,,,,,,
173.627,,,81.93726,61.46492,,,,,,,
173.6574,,,82.01555,61.49908,,,,,,,
173.6879,,,82.09397,61.53329,,,,,,,
173.7489,,,82.28709,61.74613,,,,,,,
173.7794,,,82.40184,61.92461,,,,,,,
173.8098,,,82.51664,62.10318,,,,,,,
173.8403,,,82.63162,62.28202,,,,,,,
173.9013,,,82.91891,62.57127,,,,,,,
173.9318,,,83.09129,62.68195,,,,,,,
173.9622,,,83.26374,62.79267,,,,,,,
173.9927,,,83.43646,62.90358,,,,,,,
174.0537,,,83.43391,62.55909,,,,,,,
174.0842,,,83.25915,62.10434,,,,,,,
174.1146,,,83.0843,61.64939,,,,,,,
174.1451,,,82.90918,61.19373,,,,,,,
174.2061,,,82.49995,60.05379,,,,,,,
174.2366,,,82.26569,59.36918,,,,,,,
174.267,,,82.03084,58.6829,,,,,,,
174.2975,,,81.79657,57.99828,,,,,,,
174.3585,,,81.64276,57.81104,,,,,,,
174.389,,,81.7234,58.3093,,,,,,,
174.4194,,,81.8039,58.80678,,,,,,,
174.4499,,,81.88438,59.30405,,,,,,,
174.5109,,,82.06792,60.0189,,,,,,,
174.5414,,,82.17111,60.2366,,,,,,,
174.5718,,,82.27414,60.45397,,,,,,,
174.6023,,,82.37713,60.67124,,,,,,,
174.6633,,,82.37341,61.65014,,,,,,,
174.6938,,,82.26646,62.41293,,,,,,,
174.7242,,,82.15968,63.17455,,,,,,,
174.7547,,,82.05294,63.93582,,,,,,,
174.8157,,,81.70501,64.4265,,,,,,,
174.8462,,,81.46343,64.15481,,,,,,,
174.8766,,,81.22224,63.88356,,,,,,,
174.9071,,,80.98115,63.61242,,,,,,,
174.9681,,,80.67368,62.95731,,,,,,,
174.9986,,,80.6074,62.5728,,,,,,,
175.029,,,80.54121,62.18889,,,,,,,
175.0595,,,80.47506,61.80515,,,,,,,
175.1205,,,80.41764,61.24552,,,,,,,
175.151,,,80.42644,61.07036,,,,,,,
175.1814,,,80.43525,60.89512,,,,,,,
175.2119,,,80.44405,60.71996,,,,,,,
175.2729,,,80.41965,60.70494,,,,,,,
175.3034,,,80.38651,60.86503,,,,,,,
